filename,spanning_pct
000002134416000050_a2015123110-k-t127,0.3333333333333333
000003799620000010_f1231201910-k-t293,0.3939393939393939
000002134416000050_a2015123110-k-t108,0.3333333333333333
000003408808000057_r10q050608-t7,0.05625
000003799615000064_f0930201510-q-t73,0.44919786096256686
000002134416000050_a2015123110-k-t345,0.34539473684210525
000003408819000010_xom10k2018-t6,0.0
000002134416000050_a2015123110-k-t386,0.32142857142857145
000006480316000074_cvs-20151231x10k-t39,0.0
000003799615000064_f0930201510-q-t129,0.4025974025974026
000007085816000166_bac-331201610xq-t169,0.4
000003799620000010_f1231201910-k-t174,0.17857142857142858
000003799620000010_f1231201910-k-t8,0.0
000002134416000050_a2015123110-k-t131,0.2857142857142857
000003408819000010_xom10k2018-t128,0.16666666666666666
000007085816000166_bac-331201610xq-t100,0.28888888888888886
000007085816000166_bac-331201610xq-t282,0.38571428571428573
000009341016000049_cvx-123115x10kdoc-t109,0.34285714285714286
000002134416000050_a2015123110-k-t273,0.2
000007085816000166_bac-331201610xq-t426,0.3701923076923077
000002134416000050_a2015123110-k-t324,0.2571428571428571
000007085816000166_bac-331201610xq-t57,0.38392857142857145
000003799620000010_f1231201910-k-t32,0.0
000006480319000013_cvs-2018231x10k-t17,0.0
000003408819000010_xom10k2018-t94,0.1
000007085816000166_bac-331201610xq-t372,0.44
000003799620000010_f1231201910-k-t277,0.38095238095238093
000003408819000010_xom10k2018-t63,0.21428571428571427
000002134416000050_a2015123110-k-t106,0.0
000007085816000166_bac-331201610xq-t189,0.4855769230769231
000003799615000064_f0930201510-q-t153,0.22941176470588234
000003799620000010_f1231201910-k-t319,0.25
000007085816000166_bac-331201610xq-t562,0.4697802197802198
000007085816000166_bac-331201610xq-t270,0.36363636363636365
000009341016000049_cvx-123115x10kdoc-t19,0.027777777777777776
000003799620000010_f1231201910-k-t2,0.26666666666666666
000007085816000166_bac-331201610xq-t162,0.19230769230769232
000007085816000166_bac-331201610xq-t661,0.22857142857142856
000009341016000049_cvx-123115x10kdoc-t119,0.32857142857142857
000007085816000166_bac-331201610xq-t489,0.40329218106995884
000003799620000010_f1231201910-k-t247,0.0
000003799620000010_f1231201910-k-t379,0.2857142857142857
000003408819000010_xom10k2018-t68,0.125
000007085816000166_bac-331201610xq-t124,0.2857142857142857
000003799620000010_f1231201910-k-t404,0.4014336917562724
000003799615000064_f0930201510-q-t74,0.4444444444444444
000002134416000050_a2015123110-k-t51,0.36363636363636365
000007085816000166_bac-331201610xq-t390,0.36666666666666664
000006480316000074_cvs-20151231x10k-t32,0.05952380952380952
000009341016000049_cvx-123115x10kdoc-t31,0.0625
000007085816000166_bac-331201610xq-t175,0.46153846153846156
000007085816000166_bac-331201610xq-t486,0.2727272727272727
000002134416000050_a2015123110-k-t109,0.0
000002134416000050_a2015123110-k-t85,0.12727272727272726
000003799620000010_f1231201910-k-t273,0.0
000007085816000166_bac-331201610xq-t286,0.32919254658385094
000003799620000010_f1231201910-k-t254,0.42424242424242425
000006480319000013_cvs-2018231x10k-t114,0.16363636363636364
000003408819000010_xom10k2018-t90,0.14285714285714285
000002134416000050_a2015123110-k-t251,0.36444444444444446
000007085816000166_bac-331201610xq-t610,0.42483660130718953
000003799620000010_f1231201910-k-t403,0.2857142857142857
000003408819000010_xom10k2018-t71,0.0
000003408819000010_xom10k2018-t104,0.03571428571428571
000007085816000166_bac-331201610xq-t69,0.3925729442970822
000006480319000013_cvs-2018231x10k-t130,0.0
000002134416000050_a2015123110-k-t198,0.3
000007085816000166_bac-331201610xq-t448,0.43333333333333335
000007085816000166_bac-331201610xq-t90,0.29118773946360155
000007085816000166_bac-331201610xq-t78,0.38571428571428573
000009341016000049_cvx-123115x10kdoc-t118,0.15
